request_id,datetime,DepartureAirport,journey_id,ArrivalAirport,DepartureTime,portion_id,Cabin,RBD,State,flight_id
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,B,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,H,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,K,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,M,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,L,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,V,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,S,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,N,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,Q,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,O,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,BCN,2023-02-02T08:40:00,1,Y,G,7,1
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,J,J,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,J,C,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,J,D,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,J,R,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,J,I,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,J,U,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,Y,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,B,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,H,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,K,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,M,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,L,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,F,0,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,V,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,S,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,G,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,Z,0,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,N,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,Q,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,O,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,A,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,1,MAD,2023-02-02T11:25:00,1,Y,X,9,2
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,J,J,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,J,C,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,J,D,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,J,R,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,J,I,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,W,W,1,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,W,E,1,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,W,T,1,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,Y,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,B,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,H,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,K,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,M,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,L,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,V,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,S,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,N,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,Q,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,O,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,LHR,2023-02-02T06:50:00,2,Y,G,7,3
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,J,J,7,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,J,C,4,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,J,D,3,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,J,R,4,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,J,I,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,Y,9,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,B,9,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,H,9,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,K,9,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,M,9,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,L,6,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,F,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,V,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,S,6,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,Z,6,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,N,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,Q,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,O,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,A,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,G,9,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,W,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,E,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,2,MAD,2023-02-02T11:45:00,2,Y,T,0,4
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,J,J,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,J,C,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,J,D,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,J,R,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,J,I,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,W,W,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,W,E,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,W,T,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,Y,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,B,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,H,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,K,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,M,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,L,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,V,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,S,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,N,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,Q,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,O,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,BCN,2023-02-02T08:40:00,3,Y,G,7,5
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,J,J,6,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,J,C,6,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,J,D,5,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,J,R,5,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,J,I,5,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,J,U,1,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,Y,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,B,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,H,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,K,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,M,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,L,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,F,0,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,V,9,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,S,7,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,G,4,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,Z,0,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,N,7,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,Q,6,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,O,4,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,A,5,6
0,2023-02-01T14:36:16.065254+01:00,JFK,3,MAD,2023-02-02T12:00:00,3,Y,X,1,6
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,J,J,6,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,J,C,6,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,J,D,6,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,J,R,6,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,J,I,6,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,W,W,2,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,W,E,1,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,W,T,0,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,Y,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,B,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,H,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,K,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,M,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,L,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,V,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,S,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,N,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,Q,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,O,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,LHR,2023-02-02T08:45:00,4,Y,G,9,7
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,J,J,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,J,C,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,J,D,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,J,R,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,J,I,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,J,U,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,Y,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,B,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,H,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,K,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,M,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,L,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,F,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,V,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,S,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,G,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,Z,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,N,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,Q,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,O,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,A,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,4,MAD,2023-02-02T14:10:00,4,Y,X,9,8
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,J,J,0,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,J,C,0,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,J,D,0,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,J,R,0,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,J,I,0,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,W,W,6,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,W,E,4,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,W,T,2,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,Y,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,B,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,H,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,K,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,M,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,L,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,V,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,S,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,N,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,Q,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,O,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,LHR,2023-02-02T07:05:00,5,Y,G,9,9
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,J,J,6,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,J,C,6,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,J,D,6,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,J,R,6,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,J,I,6,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,J,U,6,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,Y,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,B,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,H,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,K,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,M,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,L,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,F,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,V,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,S,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,G,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,Z,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,N,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,Q,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,O,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,A,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,5,MAD,2023-02-02T12:45:00,5,Y,X,9,10
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,J,J,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,J,C,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,J,D,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,J,R,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,J,I,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,W,W,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,W,E,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,W,T,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,Y,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,B,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,H,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,K,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,M,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,L,7,11
0,2023-02-01T14:36:16.065254+01:00,JFK,6,LHR,2023-02-02T08:35:00,6,Y,V,7,11
